0,1,2
-0.5415882364247444,-0.7066649836259631,-0.5891287059768621
-0.40626965941133636,-0.4478165601956458,-0.30380175064672205
-0.42049084857559,-0.7579137897807928,-0.4250844366064648
-0.37325050301872414,-0.5399932172471789,-0.6184606030817973
0.09412968779183284,-0.4798705271082265,-0.5199475413963327
-0.1371096984915868,-0.6414089567937558,-0.45938409541044034
-0.008623479822081004,-0.6775434729362793,-0.5558611664423476
-0.2495013894500241,-0.5525658286352457,-0.5054174316623077
-0.4091432838399112,-0.24216086401863143,-0.5156359057049854
-0.7991561679408659,-0.6630256673358652,-0.5485798555126402
-0.4615267594321269,-0.15708476510188352,-0.4913639639387702
-0.6074111495120006,-0.3855214779364271,-0.4908788108551842
-0.7046707982350763,-0.664057226318776,-0.547656982525556
-0.21498987949516118,-0.37772932303254064,-0.4515408942091132
-0.37908277778843313,-0.7417738564717511,-0.45648793379020336
-0.5250703778309491,-0.506363928622493,-0.8981462565321437
-0.45033332140546517,-0.3449645132894257,-0.2837602454607904
-0.37389183693142275,-0.4446041361572394,-0.41561445168934436
-0.4743222224222772,-0.42925591542581437,-0.6682279589712714
-0.2927426021980662,-0.37220912622634117,-0.6846793549826173
-0.19495994787312274,-0.7430874491175009,-0.3095102537181749
-0.6264866878987592,-0.48744328288586275,-0.4514502388491183
-0.5457685883657379,-0.40563441059775246,-0.3017723472719458
-0.6970474739217148,-0.5318410927741934,-0.5185902466004657
-0.5495045345683829,-0.5199207997000519,-0.7165566311447489
-0.3928498560696897,-0.6194156544381393,-0.7662467797888511
-0.5164626452058154,-0.4086594712483407,-0.28916110762626385
-0.45488281771474093,-0.8240876653185035,-0.6369932520994864
-0.4951598626567102,-0.6710909894051701,-0.1662357731957666
-0.4978380871073578,-0.8189423687075437,-0.6453911990091981
-0.51753241807813,-0.5803641221475215,-0.6182581353773872
-0.24482551224357169,-0.6918043729247737,-0.7162623281070422
-0.4382418496155327,-0.3122618732454642,-0.7102619093233635
-0.44879960008250164,-0.4584163976247293,-0.812039861639463
-0.31782181130952303,-0.6020110908507388,-0.22937952163987513
-0.42371292171261005,-0.27052964718603745,-0.3552839260520518
-0.6240677519313421,-0.4332822008127461,-0.5431248603472008
-0.4119300641548202,-0.7384160448667015,-0.4728708236307421
-0.21706170855679205,-0.5618881105065929,-0.7580623367525349
-0.36587900867358814,-0.421521197006062,-0.38265010983504716
-0.4129126541510224,-0.4838702483390534,-0.8161894281419716
-0.2327723220743424,-0.4957853270935079,-0.4139827476812851
-0.608462430408794,-0.3542196755807746,-0.5460467374018281
-0.3296139939761987,-0.6436917509036606,-0.18290884916115097
-0.49328553282581883,-0.3972560074277226,-0.7019975714270938
-0.14246663304611107,-0.6112925773566712,-0.3325978721669308
-0.0909826682785159,-0.4063821205128562,-0.6339927715977511
-0.15981811426602968,-0.7093619344176716,-0.5461962584247214
-0.32511902719743385,-0.7792242517551823,-0.555862864761166
-0.6652259520613918,-0.4102770111609572,-0.7643772937139985
-0.31284530138879274,-0.5924313672846412,-0.4361398297480561
-0.42193171999896495,-0.5140229219564861,-0.4882394330087993
-0.5259335359521398,-0.4690241691241718,-0.4291954091058326
0.0017667114799728434,-0.6543154898583335,-0.34980424015681566
-0.37919609237295704,-0.6110132934076884,-0.445541789871134
-0.25980593751029685,-0.842979375454248,-0.2954616878336666
-0.23201337202120279,-0.8502045396532375,-0.23051511635401023
-0.3112820388391368,-0.6047316881768611,-0.5865660652730156
-0.42983684672580424,-0.6307646295403357,-0.3256625358236074
-0.4853688925582033,-0.6892116642088602,-0.3084867406294735
-0.5078841610489316,-0.2993595756433404,-0.6680120462853519
-0.41603939847245397,-0.6213448503485908,-0.7316241539392531
-0.5092158272731401,-0.4729810051457327,-0.7619993479964086
-0.5660650568307688,-0.46895849390024025,-0.3940081115211002
-0.5140043608585898,-0.6303218393668663,-0.25404113825760677
-0.31465391983609214,-0.7376835206714814,-0.5546108437692163
-0.6298389368696997,-0.31316605540246323,-0.5548576222571459
-0.26813911869252227,-0.47334375229384607,-0.6873433131979826
-0.3624549893552569,-0.4113925415919079,-0.27977704783368357
-0.3399063436602529,-0.6435608072030192,-0.717926426962089
-0.6248964752494116,-0.6067960786117076,-0.4280634685415556
-0.4413968563254985,-0.5841453325977721,-0.4773758923668264
-0.4661414228735786,-0.6268883948220992,-0.2635004450255679
-0.45442447950739046,-0.5945200221374973,-0.5024764225956917
-0.41982273219560456,-0.5526604197886746,-0.4802882234728658
-0.3769186952671943,-0.606174846095787,-0.5916866011308604
-0.5201840146420766,-0.37389342434296496,-0.6840684332118561
-0.27718860789110644,-0.5376528887768302,-0.5099621617722008
-0.2631764840612327,-0.5490153040007701,-0.47253915770401567
-0.134367594018124,-0.3291781018817697,-0.5496607643006137
-0.22889199651703213,-0.8862507076848276,-0.6200654036191132
-0.3350214549188764,-0.5230981287374045,-0.4399543699367935
-0.20364455383685504,-0.8246812188610757,-0.26446646194475903
-0.5644805751451532,-0.5229384926756393,-0.3520576098795029
-0.3841942418879225,-0.6123887052234387,-0.5817187012162822
-0.30721495365597495,-0.727706933208182,-0.43911769763977193
-0.38406514920100654,-0.60663627712149,-0.5939446110114819
-0.33545686620468246,-0.4503927222971045,-0.6013211462073539
-0.31691764597249245,-0.9164315110007087,-0.1865365343061689
-0.4348708033091405,-0.6165759349244955,-0.7625237493954983
-0.403329850442604,-0.6228383609853491,-0.5852002359108337
-0.4757748978909364,-0.43606530533787796,-0.4499660144519905
-0.38134591295042436,-0.3308492779374564,-0.5466254077174032
-0.5409336966276335,-0.5358919031532415,-0.5425300736740942
-0.14475394052895285,-0.5218444779057367,-0.6870411518910277
-0.4878419305969962,-0.5249431960211991,-0.5573052017721283
-0.5440905824117792,-0.6975178285265219,-0.5081045747991353
-0.1900959737465085,-0.4962815584215164,-0.3258915284144255
-0.4586921126666552,-0.640067480106149,-0.5395303362316547
-0.23662238030244495,-0.34709459814461324,-0.4274386705296102
-0.45055433861362054,-0.6429847173775208,-0.6347862280088215
-0.3296833672585378,-0.6102103010179595,-0.31908492938721283
-0.46528743425734376,-0.3968097552320081,-0.7239376382088547
-0.5805727945872032,-0.43624419313260854,-0.49393825976574895
-0.6250161570299507,-0.5736773089930647,-0.6308999888237913
-0.7278739694510291,-0.5684239876824059,-0.6249721792555026
-0.27267120466426337,-0.41672160389205665,-0.6033773280453115
-0.23837859514931503,-0.6051223841558865,-0.21480852798832023
-0.3318270979846604,-0.5886821259374926,-0.5863796750660659
-0.6864141756777588,-0.3965418324052992,-0.5264557351194296
-0.273094572274414,-0.7000238468573597,-0.5508760015410414
-0.3210304223438013,-0.44209346684701495,-0.5591665996437135
-0.3436549162610747,-0.6555300229800237,-0.4796802161374957
-0.48566417348809454,-0.4271656360299563,-0.6302831093442148
-0.684260478149294,-0.5111498731580505,-0.5249824846960944
-0.3230802694108166,-0.6780011758080543,-0.2968024782522899
-0.6227780107651497,-0.2732863788943124,-0.5809829064042669
-0.5601904951239212,-0.572758318058664,-0.6103099256519932
-0.3710148406437219,-0.6932760730501731,-0.19759011247985603
-0.3808431921786142,-0.6230255222345844,-0.751593012691025
-0.3573493904921434,-0.7027400819856108,-0.3220658030858464
-0.4624263642644669,-0.7598722178143876,-0.5131783657666769
-0.22253166336881636,-0.4128720227343476,-0.40563119975251216
-0.46740373698397647,-0.563286282738627,-0.46912736675769234
-0.6454875086867417,-0.006979384533608666,-0.9580029826194241
-0.5688699833240258,-0.4802029289140685,-0.2572359908993609
-0.41414998314283996,-0.5222995362659045,-0.5438286756629287
-0.2868123987993805,-0.5536280688249414,-0.7177675344513283
-0.38362092924044977,-0.583251582642856,-0.6091807682957971
-0.5095028797885955,-0.5922876010976714,-0.5679219313475098
-0.40831147461124595,-0.5161582361503517,-0.4764841942296897
-0.2730204674374532,-0.5963687212134221,-0.561562778974571
-0.53772439974595,-0.5207244156257937,-0.4233555706582368
-0.3336597669435991,-0.5086907013217254,-0.6512918104353386
-0.35078311411181495,-0.3665973232736057,-0.5805982100785313
-0.3310311866846884,-0.4914102298529515,-0.5405329168986125
-0.5462626182863375,-0.578056902693548,-0.665602443539477
-0.20364324842737166,-0.6453702302224703,-0.5211971228467525
-0.4351958454953527,-0.5454051099836241,-0.34213701757931403
-0.5986207371600378,-0.34295503831251667,-0.5176550891889411
-0.4330043123201467,-0.5543488046812833,-0.601230974390743
-0.5142351481531373,-0.5105063020572779,-0.5563267102006291
-0.2920187944785347,-0.6303581711311268,-0.501468775704164
-0.5505422165995867,-0.6130585416201456,-0.5626491199876602
-0.23667516315241668,-0.47061749542669995,-0.5285761763914278
-0.12889690234144846,-0.44587364912702776,-0.5860779971692227
-0.3539699699751284,-0.5978317466444288,-0.4440803282941307
-0.407223051517185,-0.8120231215899247,-0.5391154131526122
-0.5823929399374022,-0.6026462869679684,-0.6694438407377624
-0.21383743293042248,-0.6779075741768226,-0.28404733153884604
-0.6486634590416168,-0.6188560372428163,-0.6088306668475411
-0.3920907723426226,-0.632597200985295,-0.4704318008989045
-0.4439631658861235,-0.5855486318933183,-0.4200269196604687
-0.2706094268468118,-0.48439463680897044,-0.7151338973871287
-0.5411432848343057,-0.4586476233606726,-0.5277512765123413
-0.4433629533253461,-0.5226414814414216,-0.5218865344059131
-0.4878678165198615,-0.3641202042700834,-0.4012504900378229
-0.49858363562898766,-0.6909149136114375,-0.7252185058561595
-0.26325324831393065,-0.5069960842990422,-0.4573049277723342
-0.4026718656227025,-0.6865982581157223,-0.5090722521015898
-0.4080669796886809,-0.6667148051376909,-0.35464346827574794
-0.2694355896479246,-0.9660689098948597,-0.39711754396892757
-0.34161859080059387,-0.5796446476577014,-0.607024321135598
-0.39318893911516006,-0.3540349610069081,-0.42594020462232346
-0.37885638959973905,-0.6572496020150168,-0.3804279194396068
-0.34155965272429706,-0.6761404836531283,-0.218468390648975
-0.36173432342074585,-0.8029684966140613,-0.25118616610040806
-0.3994094966311563,-0.45826107555248596,-0.5269806405638672
-0.5742403595576026,-0.6996153516546315,-0.8397824342643024
-0.29354502507055336,-0.4109674445218092,-0.2588120035567394
-0.7564802335784855,-0.3251594567344856,-0.581400322938723
-0.5820814883411497,-0.27227554902962536,-0.5706450789436247
-0.2872607499897703,-0.21147054699514276,-0.8095896377695774
-0.3764048191248707,-0.8074285832553909,-0.6018734707790657
-0.5146193196506186,-0.789162716752961,-0.5193484181384285
-0.5509219726390832,-0.6691267322202454,-0.7481617954274609
-0.5399936645238084,-0.767647718519419,-0.5192253370237613
-0.6595472949403107,-0.4261998505073826,-0.4954502620294422
-0.3631537501141897,-0.6544977679757649,-0.5240767488319883
-0.6390571944129282,-0.4980651873992874,-0.5196592076384802
-0.6378803170903296,-0.3847755243835009,-0.7159918071555003
-0.3191948113494135,-0.3483643465531197,-0.5594116954483948
-0.4053196144008806,-0.41131503001951997,-0.28917480431848025
-0.491556333769143,-0.5759243983333255,-0.7560810655720672
-0.18603377592091824,-0.8036039033309545,-0.5032418713461073
-0.3997410265521153,-0.7497113134737567,-0.6194604137991674
-0.5160664956827906,-0.5086459059816203,-0.5180227315777282
-0.5226848990595956,-0.15785887918959646,-0.49385773639877995
-0.4522095210878944,-0.5356226523928492,-0.7347097991946449
-0.6019271481095894,-0.6220777512242589,-0.541047096691428
-0.11789396974472677,-0.8411989226675787,-0.5158710471202056
-0.590561354366431,-0.4598180104877238,-0.5250644694114505
-0.6998699471132515,-0.307947036331785,-0.47238741028270714
-0.36527513549005053,-0.619861169153408,-0.6660822859774952
-0.371754374510182,-0.4454246627538135,-0.4097981401315595
-0.4901177138685532,-0.5846689317907333,-0.5980485033170213
-0.5709201172454352,-0.6532621896678149,-0.5874962932656927
-0.6825251106780816,-0.6013757975369879,-0.315637135939779
-0.34851324995041727,-0.7403712843657592,-0.44307015572143094
-0.33948654512521376,-0.1949730120687189,-0.5125148193618083
-0.32417862093964955,-0.7160426183517092,-0.24209335828464543
-0.3477065121495382,-0.4176191076060779,-0.5675105639889374
-0.3932280827101213,-0.6135153878057674,-0.49543946548812734
-0.42729551001922683,-0.3750428153577929,-0.5448743210409777
-0.5165438567948082,-0.7011068933329754,-0.35666421835790374
-0.47857558419913754,-0.43923489364228013,-0.5808474034415937
-0.3998195796552281,-0.15978344524714191,-0.3938041043941512
-0.5183891651049052,-0.9104110878525428,-0.3823582618619712
-0.4720142266556998,-0.6503792485606832,-0.5940909355982127
-0.4273275102347558,-0.4467843876921038,-0.756888829851701
-0.4210678116058684,-0.7481095387706517,-0.4316152113858297
-0.7850003637385965,-0.5528552098674512,-0.5601526428931372
-0.5053513820228386,-0.5980184250758962,-0.46214074059285415
-0.428671639263066,-0.4283549473556443,-0.315094690023836
-0.7149122162503536,-0.6006186293801415,-0.30660019072223993
-0.17661309438292108,-0.3973003249283398,-0.3136844079268808
-0.23129761738727825,-0.40882295582543376,-0.43447926567958106
-0.5343237730302993,-0.6872252785115999,-0.29339083017430195
-0.16617053593638872,-0.6836781728448205,-0.3854504985854933
-0.5967566792424011,-0.7156973301035576,-0.4823605873667353
-0.32614122167624804,-0.5688920695153545,-0.9009752153275976
-0.5018119263114721,-0.5499696540883305,-0.68592701847299
-0.27056113016578726,-0.16473879216987355,-0.3586274871016617
-0.5760115680401381,-0.422773106271839,-0.47932119229761116
-0.18264346259654804,-0.29376231378159173,-0.48823735393704715
-0.4608801669410465,-0.6239833525927159,-0.4435458836555127
-0.5176471221480536,-0.5624063693374464,-0.5529603742125339
-0.3834752775316933,-0.6506769331587762,-0.40124286553302807
-0.30999688829717165,-0.5897387431024087,-0.8852822580576992
-0.5041447895252937,-0.6693872648112986,-0.6964849266485619
-0.4003560963782637,-0.35979595485655086,-0.6314085353918467
-0.36419832629847093,-0.4338397368324533,-0.7273893778749789
-0.2514124237005962,-0.6138606246849169,-0.8020626266892632
-0.548970502005624,-0.4503750383481174,-0.45743272244686073
-0.6181008355208891,-0.348709229632773,-0.42582107565828475
-0.4775139672878853,-0.784734131797428,-0.14557557708497348
-0.39140163059003774,-0.8010695926705338,-0.5883667951180118
-0.5717933546619358,-0.3916119222625226,-0.5155029829861908
-0.2850064644747441,-0.4269414666501378,-0.48586945101994017
-0.31560662366621123,-0.5143960630219089,-0.3412216946701287
-0.09574293452282379,-0.6130876100611924,-0.43460230475113837
-0.16061499175632551,-0.8149598308789902,-0.18988428588134298
-0.27844285786927714,-0.34379229367918784,-0.6190845928393842
-0.6566010527258035,-0.5256865292682239,-0.6475218772993996
-0.45470733219795995,-0.6213884778596127,-0.352434869640014
-0.3543003634067994,-0.5065579608290828,-0.4730409254486715
-0.5313683120331756,-0.6878248799401847,-0.4718797978652643
-0.373317588756155,-0.5873112676010908,-0.4451760056286548
-0.4719026194023146,-0.7993871992314394,-0.7759557159347132
-0.42896136484629926,-0.4692705154344937,-0.15683499417693744
-0.6136088613626867,-0.44242079451572647,-0.6015995516991479
-0.28772097508070227,-0.6134294621754284,-0.28295093430629736
-0.2720179776307011,-0.611619292314909,-0.5687951217569218
-0.6014846277358609,-0.4585656451168297,-0.3338329147644127
-0.3345440417025243,-0.5128402990291184,-0.46362755068015393
-0.37230479097516544,-0.5458058350801168,-0.6865405908753933
-0.2628792585961515,-0.5254816754203029,-0.6015455229584
-0.38326899076934484,-0.8745634121353623,-0.41696076782039604
-0.48058409286145354,-0.5203833406822126,-0.4165105642130485
-0.45947964132151053,-0.5204923430732177,-0.6687840396102763
-0.6581485341499925,-0.37332678237869626,-0.34303484385195104
-0.32852715953231004,-0.5707740198213632,-0.252568882060094
-0.586533957731779,-0.6414155610791519,-0.5331383495483647
-0.26196446249211713,-0.7257386696221018,-0.3307863176015074
-0.5810997418115105,-0.5610597924302095,-0.8127663469793568
-0.35611134828853525,-0.45508499752222364,-0.7980939055360178
-0.1874581244046982,-0.6489817057514685,-0.32500647839268715
-0.5456293844105715,-0.5930128971516894,-0.3856658828147397
-0.611807068924391,-0.33652111755013,-0.544601574666968
-0.4140777691486556,-0.5227271149878782,-0.5130861892195427
-0.6621380781477428,-0.659659201580762,-0.6629621133697431
-0.41264735115647777,-0.46574163355490955,-0.6363267826109961
-0.3903153759500827,-0.6447101590750832,-0.5250181373384376
-0.21562078685740685,-0.6227314532409524,-0.19098219618762108
-0.2782573768874772,-0.649960585094088,-0.6211796525573041
-0.327118231417623,-0.3903017741319878,-0.4709768757927957
-0.03693381332464976,-0.629923890419006,-0.45491008426942414
-0.27161437477378914,-0.7507176453200483,-0.6231853334042912
-0.4349095826422038,-0.8267100069134816,-0.29935727219901476
-0.20674631829878545,-0.6236427938324607,-0.5319982512087694
-0.4104466676584232,-0.5529087166794127,-0.24887729582000145
-0.2578886444505657,-0.5311555940437215,-0.6295055340517361
-0.41988240418318856,-0.5166512716822363,-0.2088290629719871
-0.5551883999115836,-0.5394445351338992,-0.5768454894182874
-0.6689814613271399,-0.822706794701076,-0.3838660869930204
-0.21524505197019406,-0.49500025378779516,-0.9447110173096082
-0.2528251004655219,-0.4260746211412494,-0.3664963021887178
-0.40915238332019926,-0.7203724776839704,-0.483961984952222
-0.5959437413861316,-0.5337949072251618,-0.5489000375241562
-0.4291225942977278,-0.5372903273242864,-0.41543403097342596
-0.38107566032655793,-0.600693262452089,-0.3420549784714042
-0.30910706867626436,-0.6689238602740435,-0.5778503366732928
-0.7197635783058314,-0.3154769608140533,-0.8970549542451154
-0.6472903252851676,-0.40991385965382426,-0.4768295834768764
-0.46175971677501276,-0.4461578612959104,-0.41082255436663756
-0.37491371134055373,-0.6146688280895609,-0.6127192371107929
-0.8064771031684734,-0.4850562958008419,-0.7474613780521127
-0.453035185136876,-0.5882372752721656,-0.47294654448133455
-0.5203421071350147,-0.5361561062320275,-0.5115410156886134
-0.2959425047618772,-0.5053320136816873,-0.3569576396873685
-0.3615828844548886,-0.5687039281698469,-0.4969104151551792
-0.11504237266895215,-0.6706330847177867,-0.438040314685559
-0.6593014868639416,-0.5341417361998579,-0.5724065794739333
-0.32933069976224644,-0.566306309839011,-0.7262042118428892
-0.6558303200635921,-0.6722985562850354,-0.8760512069731438
-0.49295009567184056,-0.720727020684035,-0.4339877734278366
-0.7053169645756608,-0.34841809820389197,-0.6314164563052352
-0.4576477982009428,-0.6590289027833752,-0.5573988492068983
-0.43024897999396144,-0.4859413287589986,-0.6101881795216231
-0.1771606382797298,-0.22202218519610553,-0.5465899740247178
-0.3684508203825043,-0.7419240107930178,-0.38769680325240563
-0.9121274284620362,-0.5528567501441566,-0.9391782049131246
-0.648264142437053,-0.5387827026231449,-0.6719093792533117
-0.5013178145863355,-0.2645775685026777,-0.43647339003069724
-0.3826209803093218,-0.7122675661308229,-0.2577321023952135
-0.5042781632650393,-0.4121738327333287,-0.5985788098022526
-0.40865085585603883,-0.6010098740369857,-0.19880890463697576
-0.5725107442450998,-0.517425620680109,-0.6319028943920004
-0.43966661801195356,-0.4639686495862434,-0.25890519725105104
-0.24650064340201325,-0.7882935420320076,-0.09115071576025525
-0.6223080076175495,-0.6027601047501167,-0.5449436086804598
-0.2976497299480415,-0.8521838148374793,-0.2628367390227197
-0.42369441638110605,-0.7406849768369888,-0.6005499383511989
-0.5363787101175825,-0.5829683743093091,-0.5576289649305936
-0.3752496855080282,-0.8690735220636754,-0.5944634007312566
-0.5520065277260879,-0.688340546552575,-0.7956186027040554
-0.21863407265738044,-0.5327238348737994,-0.4885698316214144
-0.3928266935758337,-0.3938259367094874,-0.4011087653959613
-0.5133650320448868,-0.25168192153178015,-0.6980548640278493
-0.43613102946134674,-0.678453883308904,-0.7008410157564725
-0.6051742851505313,-0.870520495314648,-0.7328127632370016
-0.7955094807638408,-0.6137207780812111,-0.6826294386055556
-0.19362684895948795,-0.5474820972376577,-0.4409166954044819
-0.33420675181778026,-0.6438358302605484,-0.6229485452163344
-0.625200493048042,-0.49896861043585516,-0.6852069889247613
-0.7020299231889054,-0.4876500391107109,-0.7740712312363344
-0.5119411503507691,-0.5039163147055494,-0.6683062635371435
-0.362583468662651,-0.6599870684670647,-0.7295228740545704
-0.2756975335391524,-0.6083797751427091,-0.47901194018710364
-0.5642900018672439,-0.6951106444351658,-0.5888562955704423
-0.6619673690606258,-0.4280260615589683,-0.8548180816073092
-0.4713206576531178,-0.6259208794454489,-0.19090099289356718
-0.33304849109777934,-0.16168384776342448,-0.5747705005624657
-0.3755450352580837,-0.6235558716955854,-0.6337410317513067
-0.46895699366976057,-0.4852053229140549,-0.5197193040976016
-0.15923152583460087,-0.5733928951142115,-0.35729932252085045
-0.40902854386478543,-0.6220738301777053,-0.4988027514545136
-0.5787876978115583,-0.4986627708777263,-0.7194571610412067
-0.2915279169880487,-0.35673817497442184,-0.5828658066577843
-0.2658298162828197,-0.6099921277844012,-0.33305189180273964
-0.3333405284469796,-0.7567934450696652,-0.42725707736184737
-0.6263883642282101,-0.6371269453453904,-0.2803764630536467
-0.43028585415722753,-0.5887310944843578,-0.2546744017168697
-0.4748048327737423,-0.5013694814875924,-0.6155707353172593
-0.24594022653241038,-0.6778460287818053,-0.4238301959890164
-0.5738757017360452,-0.36499746962585405,-0.7709578495684944
-0.3638280827516485,-0.6663937074754697,-0.4145517984637187
-0.38415867941312665,-0.5671752536553746,-0.8674037999441844
-0.3757391034281208,-0.4821649117923786,-0.4748056081283699
-0.3059534075790895,-0.5559888101890806,-0.6761612428607209
-0.2902039482447113,-0.7610139307959742,-0.4768678193980739
-0.518472031902276,-0.31938745170551763,-0.537702550587303
-0.4136818408593187,-0.49497699594992306,-0.6734184441781276
-0.39759448737417796,-0.5775997356908185,-0.4066106520222065
-0.41867067437498123,-0.5229172806288197,-0.7049569587042062
-0.4977561386095125,-0.44617734154130245,-0.5221453026156722
-0.3973339066546967,-0.6575644487728521,-0.42608312005022875
-0.3635205386364211,-0.4759226530098007,-0.4463730122998342
-0.3513177519906772,-0.5665897900304049,-0.29188271368379304
-0.43930659612130984,-0.5258221112005836,-0.4691971860365647
-0.3583714260816473,-0.778783353330338,-0.38966462861958695
-0.5053779560953833,-0.6207956626946279,-0.18677399813116047
-0.28454146535638314,-0.5641094552868511,-0.27671074697145953
-0.5315272125544988,-0.4490754645785468,-0.48369785122902953
-0.4198856701675456,-0.255569572749621,-0.8624802364758197
-0.558762783700929,-0.5444773667730364,-0.7109039199769814
-0.6258431146133432,-0.7342296148378885,-0.5424661251607396
-0.4263198108531723,-0.6727191293536922,-0.5006650673196674
-0.320384358937159,-0.6002837671250184,-0.19394184817754204
-0.6353771577109066,-0.45537788126761525,-0.7085914890580014
-0.46009137252651755,-0.572306377704056,-0.6010521646264488
-0.41064261808688185,-0.5665660143730252,-0.716035862237486
-0.5924941831898385,-0.30393798293779156,-0.37248810938468035
-0.45399889271514876,-0.4917330918429322,-0.49832502633408754
-0.31198130934079554,-0.5137005478798639,-0.4814796825472401
-0.3590817692540142,-0.6268349034377273,-0.4385533045123079
-0.10817868039619605,-0.6335460265552137,-0.5196298618351392
-0.3320635374958666,-0.6587068706741959,-0.2377909386470281
-0.4052347007014066,-0.42122272252317994,-0.5462226383038343
-0.39451480177080045,-0.3826660520198124,-0.3385326788944115
-0.5498070049031405,-0.5576033990876309,-0.44753807312794697
-0.5864378644902534,-0.5845330824964694,-0.46166630875014464
-0.4457820873699478,-0.947633148328271,-0.4119396874160467
-0.4092457362098437,-0.7943107818820285,-0.4351759631774002
-0.5586914573782945,-0.6308715000796059,-0.4105577998245768
-0.5788099918338202,-0.5866059220453982,-0.21460810621323148
-0.44877827718288976,-0.2578699520343231,-0.5771649002198674
-0.4642635270869133,-0.6765177563689893,-0.39906180224182275
-0.4646155575078952,-0.46477560324565603,-0.513531595148654
-0.267637773152946,-0.6807296574983918,-0.5123519440475677
-0.4268462716121414,-0.7347508263172114,-0.4079771976173384
-0.3957454727513336,-0.46892129331499655,-0.3344989071774874
-0.23649753951521596,-0.2966278611061289,-0.4928995488972986
-0.5643503868703327,-0.40019945053018713,-0.5076876562211531
-0.1478444061453087,-0.5171352215544109,-0.7553236462180154
-0.4541384795202194,-0.7374947485152182,-0.46962568407161065
-0.3390616453217328,-0.5127275757440674,-0.500952249279085
-0.5785722635341075,-0.6322804387445522,-0.308318284713819
-0.31114979198001497,-0.4822091937686973,-0.6849998755981587
-0.46239441039873896,-0.36682880447397853,-0.33054474540681117
-0.5350222406539765,-0.6920519114756434,-0.256475617426022
-0.6095453563237565,-0.5237899413993845,-0.6031443453075241
-0.059092212487415086,-0.8514548509365295,-0.3080130995914919
-0.4599006540012437,-0.6322576834739243,-0.44528300388108893
-0.47946264087697527,-0.3174056400766864,-0.7906139465587234
-0.2284440264012898,-0.7802455779375382,-0.5496239277424532
